manifest_id,manifest_row_id,sampling_seed,selection_reason,source_window_id,cik,year,quarter,form,filename,path,sic,ff12_code,ff12_name,industry_metadata_source
expansion_2024_batch_01,77f5d349281aa724,20260307,quarter_round_robin,active_2021_2024,1000209,2024,1,10-K,20240307_10-K_edgar_data_1000209_0000950170-24-027942.txt,2024/QTR1/20240307_10-K_edgar_data_1000209_0000950170-24-027942.txt,,12,Other,unknown
expansion_2024_batch_01,6e57157d1fcd47da,20260307,quarter_round_robin,active_2021_2024,1000623,2024,1,10-K,20240229_10-K_edgar_data_1000623_0001000623-24-000009.txt,2024/QTR1/20240229_10-K_edgar_data_1000623_0001000623-24-000009.txt,,12,Other,unknown
expansion_2024_batch_01,083dbf1b468ef35a,20260307,quarter_round_robin,active_2021_2024,1000694,2024,1,10-K,20240228_10-K_edgar_data_1000694_0001000694-24-000007.txt,2024/QTR1/20240228_10-K_edgar_data_1000694_0001000694-24-000007.txt,,12,Other,unknown
expansion_2024_batch_01,1dea3f485c933267,20260307,quarter_round_robin,active_2021_2024,1001082,2024,1,10-K,20240329_10-K_edgar_data_1001082_0001558370-24-004386.txt,2024/QTR1/20240329_10-K_edgar_data_1001082_0001558370-24-004386.txt,,12,Other,unknown
expansion_2024_batch_01,80069a25cb303586,20260307,quarter_round_robin,active_2021_2024,100122,2024,1,10-K,20240209_10-K_edgar_data_100122_0000100122-24-000002.txt,2024/QTR1/20240209_10-K_edgar_data_100122_0000100122-24-000002.txt,,12,Other,unknown
expansion_2024_batch_01,3e40ac27215cf1e6,20260307,quarter_round_robin,active_2021_2024,1001233,2024,1,10-K,20240313_10-K_edgar_data_1001233_0001628280-24-010788.txt,2024/QTR1/20240313_10-K_edgar_data_1001233_0001628280-24-010788.txt,,12,Other,unknown
expansion_2024_batch_01,5070a94760e2bc69,20260307,quarter_round_robin,active_2021_2024,1001614,2024,1,10-K,20240306_10-K_edgar_data_1001614_0001001614-24-000010.txt,2024/QTR1/20240306_10-K_edgar_data_1001614_0001001614-24-000010.txt,,12,Other,unknown
expansion_2024_batch_01,a3d9760c6d1f9190,20260307,quarter_round_robin,active_2021_2024,1001838,2024,1,10-K,20240229_10-K_edgar_data_1001838_0001558370-24-002119.txt,2024/QTR1/20240229_10-K_edgar_data_1001838_0001558370-24-002119.txt,,12,Other,unknown
expansion_2024_batch_01,5e5b018e44b68029,20260307,quarter_round_robin,active_2021_2024,1002910,2024,1,10-K,20240229_10-K_edgar_data_1002910_0001002910-24-000056.txt,2024/QTR1/20240229_10-K_edgar_data_1002910_0001002910-24-000056.txt,,12,Other,unknown
expansion_2024_batch_01,fe8bc0971d6b4c9a,20260307,quarter_round_robin,active_2021_2024,1003815,2024,1,10-K,20240322_10-K_edgar_data_1003815_0001410578-24-000276.txt,2024/QTR1/20240322_10-K_edgar_data_1003815_0001410578-24-000276.txt,,12,Other,unknown
expansion_2024_batch_01,b1863bfea3fffdaa,20260307,quarter_round_robin,active_2021_2024,1004036,2024,1,10-K,20240221_10-K_edgar_data_1004036_0000899715-24-000044.txt,2024/QTR1/20240221_10-K_edgar_data_1004036_0000899715-24-000044.txt,,12,Other,unknown
expansion_2024_batch_01,cbd2094e18ca43d0,20260307,quarter_round_robin,active_2021_2024,1004434,2024,1,10-K,20240216_10-K_edgar_data_1004434_0001004434-24-000010.txt,2024/QTR1/20240216_10-K_edgar_data_1004434_0001004434-24-000010.txt,,12,Other,unknown
expansion_2024_batch_01,7af31763273b9110,20260307,quarter_round_robin,active_2021_2024,100517,2024,1,10-K,20240229_10-K_edgar_data_100517_0000100517-24-000027.txt,2024/QTR1/20240229_10-K_edgar_data_100517_0000100517-24-000027.txt,,12,Other,unknown
expansion_2024_batch_01,905bba4e6dff169e,20260307,quarter_round_robin,active_2021_2024,1005757,2024,1,10-K,20240216_10-K_edgar_data_1005757_0000950170-24-016286.txt,2024/QTR1/20240216_10-K_edgar_data_1005757_0000950170-24-016286.txt,,12,Other,unknown
expansion_2024_batch_01,ab45d0e9148d0432,20260307,quarter_round_robin,active_2021_2024,1006837,2024,1,10-K,20240306_10-K_edgar_data_1006837_0001006837-24-000023.txt,2024/QTR1/20240306_10-K_edgar_data_1006837_0001006837-24-000023.txt,,12,Other,unknown
expansion_2024_batch_01,f0486686e226bcb6,20260307,quarter_round_robin,active_2021_2024,100790,2024,1,10-K,20240131_10-K_edgar_data_100790_0000029915-24-000003.txt,2024/QTR1/20240131_10-K_edgar_data_100790_0000029915-24-000003.txt,,12,Other,unknown
expansion_2024_batch_01,93ace9f01d50c47f,20260307,quarter_round_robin,active_2021_2024,100826,2024,1,10-K,20240229_10-K_edgar_data_100826_0001002910-24-000056.txt,2024/QTR1/20240229_10-K_edgar_data_100826_0001002910-24-000056.txt,,12,Other,unknown
expansion_2024_batch_01,d968ebd11564dea8,20260307,quarter_round_robin,active_2021_2024,1021860,2024,1,10-K,20240214_10-K_edgar_data_1021860_0000950170-24-015145.txt,2024/QTR1/20240214_10-K_edgar_data_1021860_0000950170-24-015145.txt,3533,3,Manuf,controls_by_firm_year
expansion_2024_batch_01,dd09f96c6ebb8080,20260307,quarter_round_robin,active_2021_2024,1026214,2024,1,10-K,20240214_10-K_edgar_data_1026214_0001026214-24-000025.txt,2024/QTR1/20240214_10-K_edgar_data_1026214_0001026214-24-000025.txt,6111,11,Money,controls_by_firm_year
expansion_2024_batch_01,272ac0b6b64906f2,20260307,quarter_round_robin,active_2021_2024,1038357,2024,1,10-K,20240222_10-K_edgar_data_1038357_0001038357-24-000020.txt,2024/QTR1/20240222_10-K_edgar_data_1038357_0001038357-24-000020.txt,1311,4,Enrgy,cik_gvkey
expansion_2024_batch_01,006d9db817e1b66f,20260307,quarter_round_robin,active_2021_2024,1076930,2024,1,10-K,20240228_10-K_edgar_data_1076930_0000950170-24-021689.txt,2024/QTR1/20240228_10-K_edgar_data_1076930_0000950170-24-021689.txt,3679,6,BusEq,controls_by_firm_year
expansion_2024_batch_01,5063197ca37ca97d,20260307,quarter_round_robin,active_2021_2024,1086222,2024,1,10-K,20240228_10-K_edgar_data_1086222_0001086222-24-000040.txt,2024/QTR1/20240228_10-K_edgar_data_1086222_0001086222-24-000040.txt,7370,6,BusEq,controls_by_firm_year
expansion_2024_batch_01,e11a8213d00d9b8b,20260307,quarter_round_robin,active_2021_2024,1091748,2024,1,10-K,20240319_10-K_edgar_data_1091748_0001628280-24-011791.txt,2024/QTR1/20240319_10-K_edgar_data_1091748_0001628280-24-011791.txt,6351,11,Money,cik_gvkey
expansion_2024_batch_01,fb51f78c16cadbe3,20260307,quarter_round_robin,active_2021_2024,1117480,2024,1,10-K,20240229_10-K_edgar_data_1117480_0001117480-24-000005.txt,2024/QTR1/20240229_10-K_edgar_data_1117480_0001117480-24-000005.txt,2836,10,Hlth,controls_by_firm_year
expansion_2024_batch_01,6fbadbd6701c8bac,20260307,quarter_round_robin,active_2021_2024,1177394,2024,1,10-K,20240126_10-K_edgar_data_1177394_0001177394-24-000014.txt,2024/QTR1/20240126_10-K_edgar_data_1177394_0001177394-24-000014.txt,5045,9,Shops,controls_by_firm_year
expansion_2024_batch_01,228c456969e47111,20260307,quarter_round_robin,active_2021_2024,1352010,2024,1,10-K,20240222_10-K_edgar_data_1352010_0001352010-24-000008.txt,2024/QTR1/20240222_10-K_edgar_data_1352010_0001352010-24-000008.txt,7370,6,BusEq,controls_by_firm_year
expansion_2024_batch_01,d730033c6a7aa104,20260307,quarter_round_robin,active_2021_2024,1393311,2024,1,10-K,20240220_10-K_edgar_data_1393311_0001393311-24-000043.txt,2024/QTR1/20240220_10-K_edgar_data_1393311_0001393311-24-000043.txt,6798,11,Money,controls_by_firm_year
expansion_2024_batch_01,382dcd15a5defeb4,20260307,quarter_round_robin,active_2021_2024,1438533,2024,1,10-K,20240220_10-K_edgar_data_1438533_0001438533-24-000005.txt,2024/QTR1/20240220_10-K_edgar_data_1438533_0001438533-24-000005.txt,2836,10,Hlth,controls_by_firm_year
expansion_2024_batch_01,a9ecd96bb3182d56,20260307,quarter_round_robin,active_2021_2024,1564618,2024,1,10-K,20240220_10-K_edgar_data_1564618_0001564618-24-000025.txt,2024/QTR1/20240220_10-K_edgar_data_1564618_0001564618-24-000025.txt,6020,11,Money,cik_gvkey
expansion_2024_batch_01,3fe8b78b681894a1,20260307,quarter_round_robin,active_2021_2024,1571949,2024,1,10-K,20240208_10-K_edgar_data_1571949_0001571949-24-000007.txt,2024/QTR1/20240208_10-K_edgar_data_1571949_0001571949-24-000007.txt,6200,11,Money,controls_by_firm_year
expansion_2024_batch_01,d9a427514ff6ec20,20260307,quarter_round_robin,active_2021_2024,21344,2024,1,10-K,20240220_10-K_edgar_data_21344_0000021344-24-000009.txt,2024/QTR1/20240220_10-K_edgar_data_21344_0000021344-24-000009.txt,2086,1,NoDur,controls_by_firm_year
expansion_2024_batch_01,29507291114a0174,20260307,quarter_round_robin,active_2021_2024,316709,2024,1,10-K,20240223_10-K_edgar_data_316709_0000316709-24-000018.txt,2024/QTR1/20240223_10-K_edgar_data_316709_0000316709-24-000018.txt,6282,11,Money,controls_by_firm_year
expansion_2024_batch_01,e2efe1d637b772d8,20260307,quarter_round_robin,active_2021_2024,885639,2024,1,10-K,20240321_10-K_edgar_data_885639_0000950170-24-034691.txt,2024/QTR1/20240321_10-K_edgar_data_885639_0000950170-24-034691.txt,5311,9,Shops,controls_by_firm_year
