manifest_id,manifest_row_id,sampling_seed,selection_reason,source_window_id,cik,year,quarter,form,filename,path,sic,ff12_code,ff12_name,industry_metadata_source
expansion_2024_batch_04,2ff0d00b1c250d33,20260310,quarter_round_robin,active_2021_2024,1051470,2024,1,10-K,20240223_10-K_edgar_data_1051470_0001051470-24-000062.txt,2024/QTR1/20240223_10-K_edgar_data_1051470_0001051470-24-000062.txt,,12,Other,unknown
expansion_2024_batch_04,bcf6fcf1e29491c5,20260310,quarter_round_robin,active_2021_2024,1051512,2024,1,10-K,20240216_10-K_edgar_data_1051512_0001051512-24-000010.txt,2024/QTR1/20240216_10-K_edgar_data_1051512_0001051512-24-000010.txt,,12,Other,unknown
expansion_2024_batch_04,a4467c2fe353a144,20260310,quarter_round_robin,active_2021_2024,1051627,2024,1,10-K,20240315_10-K_edgar_data_1051627_0001558370-24-003410.txt,2024/QTR1/20240315_10-K_edgar_data_1051627_0001558370-24-003410.txt,,12,Other,unknown
expansion_2024_batch_04,076f465ad91b2ef9,20260310,quarter_round_robin,active_2021_2024,1052752,2024,1,10-K,20240215_10-K_edgar_data_1052752_0000950170-24-015982.txt,2024/QTR1/20240215_10-K_edgar_data_1052752_0000950170-24-015982.txt,,12,Other,unknown
expansion_2024_batch_04,96a637561cb4d6f1,20260310,quarter_round_robin,active_2021_2024,1053059,2024,1,10-K,20240223_10-K_edgar_data_1053059_0000920522-24-000033.txt,2024/QTR1/20240223_10-K_edgar_data_1053059_0000920522-24-000033.txt,,12,Other,unknown
expansion_2024_batch_04,0909a48a805abf7c,20260310,quarter_round_robin,active_2021_2024,105319,2024,1,10-K,20240228_10-K_edgar_data_105319_0000950170-24-022144.txt,2024/QTR1/20240228_10-K_edgar_data_105319_0000950170-24-022144.txt,,12,Other,unknown
expansion_2024_batch_04,b3196e43632ddc7e,20260310,quarter_round_robin,active_2021_2024,1053352,2024,1,10-K,20240311_10-K_edgar_data_1053352_0001558370-24-002846.txt,2024/QTR1/20240311_10-K_edgar_data_1053352_0001558370-24-002846.txt,,12,Other,unknown
expansion_2024_batch_04,5ee411188498b862,20260310,quarter_round_robin,active_2021_2024,1053507,2024,1,10-K,20240227_10-K_edgar_data_1053507_0001053507-24-000011.txt,2024/QTR1/20240227_10-K_edgar_data_1053507_0001053507-24-000011.txt,,12,Other,unknown
expansion_2024_batch_04,1d8fb5b9fd546638,20260310,quarter_round_robin,active_2021_2024,1053691,2024,1,10-K,20240329_10-K_edgar_data_1053691_0001437749-24-010064.txt,2024/QTR1/20240329_10-K_edgar_data_1053691_0001437749-24-010064.txt,,12,Other,unknown
expansion_2024_batch_04,c4e42cb84e766ab7,20260310,quarter_round_robin,active_2021_2024,1054905,2024,1,10-K,20240214_10-K_edgar_data_1054905_0000950170-24-014960.txt,2024/QTR1/20240214_10-K_edgar_data_1054905_0000950170-24-014960.txt,,12,Other,unknown
expansion_2024_batch_04,fdbb2ae88d471596,20260310,quarter_round_robin,active_2021_2024,1056288,2024,1,10-K,20240223_10-K_edgar_data_1056288_0001056288-24-000006.txt,2024/QTR1/20240223_10-K_edgar_data_1056288_0001056288-24-000006.txt,,12,Other,unknown
expansion_2024_batch_04,ee617acdbba36d2e,20260310,quarter_round_robin,active_2021_2024,105634,2024,1,10-K,20240228_10-K_edgar_data_105634_0000105634-24-000006.txt,2024/QTR1/20240228_10-K_edgar_data_105634_0000105634-24-000006.txt,,12,Other,unknown
expansion_2024_batch_04,24224861ce40aa26,20260310,quarter_round_robin,active_2021_2024,1056903,2024,1,10-K,20240221_10-K_edgar_data_1056903_0001628280-24-005922.txt,2024/QTR1/20240221_10-K_edgar_data_1056903_0001628280-24-005922.txt,,12,Other,unknown
expansion_2024_batch_04,f8be8acc66b58ea8,20260310,quarter_round_robin,active_2021_2024,1057352,2024,1,10-K,20240222_10-K_edgar_data_1057352_0001057352-24-000013.txt,2024/QTR1/20240222_10-K_edgar_data_1057352_0001057352-24-000013.txt,,12,Other,unknown
expansion_2024_batch_04,b33b7b6ddc14d1c1,20260310,quarter_round_robin,active_2021_2024,1057379,2024,1,10-K,20240301_10-K_edgar_data_1057379_0000950170-24-023702.txt,2024/QTR1/20240301_10-K_edgar_data_1057379_0000950170-24-023702.txt,,12,Other,unknown
expansion_2024_batch_04,332db0801b0f014e,20260310,quarter_round_robin,active_2021_2024,1057706,2024,1,10-K,20240228_10-K_edgar_data_1057706_0001057706-24-000004.txt,2024/QTR1/20240228_10-K_edgar_data_1057706_0001057706-24-000004.txt,,12,Other,unknown
expansion_2024_batch_04,20ec983a2c89f00a,20260310,quarter_round_robin,active_2021_2024,1058090,2024,1,10-K,20240208_10-K_edgar_data_1058090_0001562762-24-000023.txt,2024/QTR1/20240208_10-K_edgar_data_1058090_0001562762-24-000023.txt,,12,Other,unknown
